parentEventID,eventID,island,locality,eventDate,maximumDepthInMeters,decimalLatitude,decimalLongitude,georeferenceProtocol,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,geodeticDatum,verbatimCoordinateSystem,Country,countryCode
BR:PELD-ILOC:Trindade_Racha_2014,BR:PELD-ILOC:Trindade_Racha_2014_4855,Trindade,Racha,2014,21.5,-20.505467,-29.347639,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4856,Trindade,Orelhas,2013,13,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Racha_2014,BR:PELD-ILOC:Trindade_Racha_2014_4856,Trindade,Racha,2014,10,-20.505467,-29.347639,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4857,Trindade,Orelhas,2013,13.5,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2014,BR:PELD-ILOC:Trindade_Orelhas_2014_4857,Trindade,Orelhas,2014,9.5,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4858,Trindade,Orelhas,2013,10.7,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2014,BR:PELD-ILOC:Trindade_Orelhas_2014_4858,Trindade,Orelhas,2014,9.5,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4859,Trindade,Orelhas,2013,11.3,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2014,BR:PELD-ILOC:Trindade_Orelhas_2014_4859,Trindade,Orelhas,2014,11.2,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4860,Trindade,Orelhas,2013,12.8,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2014,BR:PELD-ILOC:Trindade_Orelhas_2014_4860,Trindade,Orelhas,2014,11,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4861,Trindade,Orelhas,2013,8.1,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4862,Trindade,Orelhas,2013,9.5,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4863,Trindade,Orelhas,2013,9.7,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4864,Trindade,Orelhas,2013,8.1,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Orelhas_2013,BR:PELD-ILOC:Trindade_Orelhas_2013_4865,Trindade,Orelhas,2013,7,-20.492884,-29.344021,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4866,Trindade,Farol,2013,11.3,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4867,Trindade,Farol,2013,11.7,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4867,Trindade,Farol,2013,12,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4868,Trindade,Farol,2013,11.5,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4869,Trindade,Farol,2013,8.5,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4870,Trindade,Farol,2013,5.4,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4871,Trindade,Farol,2013,5,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4872,Trindade,Farol,2013,8.5,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4873,Trindade,Farol,2013,9,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4874,Trindade,Farol,2013,8.7,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4875,Trindade,Farol,2013,8.3,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4876,Trindade,Farol,2013,9.2,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4877,Trindade,Farol,2013,8.6,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4878,Trindade,Farol,2013,7.9,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4879,Trindade,Farol,2013,8,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4879,Trindade,Farol,2013,6.6,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4880,Trindade,Farol,2013,6.6,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4881,Trindade,Farol,2013,6.9,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4882,Trindade,Farol,2013,5.4,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4883,Trindade,Farol,2013,4.1,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Farol_2013,BR:PELD-ILOC:Trindade_Farol_2013_4884,Trindade,Farol,2013,5,-20.49803,-29.321447,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4885,Trindade,Lixo,2013,12.1,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4886,Trindade,Lixo,2013,12.5,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4887,Trindade,Lixo,2013,10.9,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4888,Trindade,Lixo,2013,12.6,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4889,Trindade,Lixo,2013,10.8,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4890,Trindade,Lixo,2013,13.4,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4891,Trindade,Lixo,2013,10,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4892,Trindade,Lixo,2013,13,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4893,Trindade,Lixo,2013,12.7,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4894,Trindade,Lixo,2013,9.6,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4895,Trindade,Lixo,2013,15.3,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
BR:PELD-ILOC:Trindade_Lixo_2013,BR:PELD-ILOC:Trindade_Lixo_2013_4896,Trindade,Lixo,2013,12,-20.524679,-29.328228,"Coordinates obtained  based on orthophotography inspection, personal communication and previous studies on sites",Underwater Visual Survey - 20 x 2m,one observer per transect,40,square meter,WGS84,decimal degrees,Brazil,BR
