Samples,Locality,Sites,Reef,Lon,Lat,Depth,calcareous.turf,crostose.coralline.algae,Millepora.alcicornis,Phallusia.nigra,Cirripedia,Jania.Amphiroa,Astrangia.Phyllangia,Areia.e.Cascalho,Cianobacterias,Desconhecido,Dictyopteris,Dictyota.sp,Incrusting.sponge,Millepora.incrusting,Mussismilia.hispida,calcareous.articulate.algae,foliaceous.algae,Palythoa.caribaeorum,Porites.astreoides,Quadrado,Sargassum.sp,Siderastrea.spp,Sombra,Agaricia.fragilis,Agaricia.humilis,Halimeda,Mussismilia.harttii,ouriço1,Bryopsis.pennata,Ascidea.colonial,Outro.hydrozoa,Parazoanthus.cf.axinellae,Champia.parvula,Millepora.sp,Muriceopsis.sulphurea,Agaricia.sp,Millepora.nitida,Porites.branneri,Porites.sp,Caulerpa.sp,Caulerpa.verticillata,Dictyopteris.plagiogramma,Massive.sponge,Montastraea.cavernosa,corticated.algae,green.filamentous.algae,Outro.crustaceo,Padina.sp,Papilate.sponge,Poliqueta,Favia.gravida,Mussismilia.leptophylla,Mussismilia.braziliensis,Outro.anthozoa,Stypopodium,Tubular.sponge,Udotea,Ventricaria.ventricosa,Caulerpa.racemosa,Estrela,Peyssonnelia,Anemona,Arborescent.sponge,Botrylloides.nigrum,Carijoa.riisei,Codium.spp,Galaxaura.sp,Gelidium.floridanum,Lobophora.variegata,Macrorhynchia.philippina,Madracis.decactis,Mussismilia.spp,ouriço2,Outra.ascidia,leathery.algae,Schizoporella.sp,Didemnum.perlucidum,Heterogorgia,Idiellana.pristis,Leptogorgia.sp,Octocoral.another,Trididemnum,Ulvophyceae,Codium.intertextum,Colpomenia.sinuosa,Palythoa.variabilis,Globular.sponge,Zoanthus.sociatus,Meandrina.brasiliensis,Outro.echinoderma,Phyllogorgia.dilatata,Plexaurella.grandiflora,Plexaurella.regia,Octhodes.secundiramea,Crinóide,Gelidiella.acerosa,Muricea.flamma,Protopalythoa,Didemnum,Ophiothela.mirabilis,Gelidiopsis,Hypnea.musciformis,Laurencia.sp,Wrangelia,Digenia.sp.,Chaetomorpha.sp,Tricleocarpa.cylindrica
Ilha_Rasa/Rasa_anaide_22fev2014_raso_gopro2_6/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.728,0.064,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_anaide_22fev2014_raso_gopro3_4/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.472,0.116,0,0,0,0,0,0.004,0,0.004,0,0.012,0.084,0,0,0.008,0,0,0,0,0,0.004,0,0,0,0,0,0.072,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_anaide_22fev2014_raso_gopro3_5/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.744,0.012,0,0,0,0,0,0,0,0.004,0,0,0.032,0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_anaide_22fev2014_raso_gopro3_6/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.808,0.024,0,0,0,0,0,0,0,0,0,0,0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_anaide_22fev2014_raso_gopro4_4/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.784,0.016,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0.004,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_anaide_22fev2014_raso_gopro4_5/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.708,0.132,0,0,0,0,0,0,0,0.004,0,0,0.048,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_fundo_gopro_Lu_6/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,8-15m,0.624,0.06,0,0,0,0,0,0.052,0,0.016,0,0.144,0.016,0,0,0,0,0,0,0.004,0,0,0.004,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_fundo_gopro5_4/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,8-15m,0.546666667,0.033333333,0,0,0,0,0,0.033333333,0.013333333,0.006666667,0,0.113333333,0.02,0,0,0,0,0,0,0.006666667,0,0.003333333,0.003333333,0,0,0,0,0,0,0.003333333,0.153333333,0,0,0,0,0,0,0,0,0,0,0,0.063333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_fundo_gopro5_5/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,8-15m,0.72,0.012,0,0,0,0,0,0.004,0,0.024,0,0.104,0.008,0,0,0.024,0,0,0,0,0,0,0.004,0,0,0,0,0.024,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_fundo_gopro5_6/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,8-15m,0.132,0.044,0,0.004,0,0,0,0,0,0.004,0,0.028,0.004,0,0,0,0,0.764,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_fundo_Lu_4/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,8-15m,0.328,0.084,0,0.004,0,0,0,0.44,0,0.004,0,0.052,0.052,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_fundo_Lu_5/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,8-15m,0.572,0.064,0,0.016,0,0,0,0.064,0.012,0.016,0,0.112,0.028,0,0,0,0,0,0,0.004,0,0,0.008,0,0,0,0,0,0,0.004,0.048,0,0,0,0,0,0,0,0,0,0,0,0.036,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_raso_gopro5_1/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.764,0,0,0,0,0,0,0.052,0,0.028,0,0,0.028,0.004,0,0,0,0,0,0.004,0,0,0.024,0,0,0,0,0.02,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.032,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_raso_gopro5_2/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.592,0.004,0,0,0,0,0,0.032,0,0.004,0,0.008,0,0.008,0,0.004,0,0.004,0,0,0,0.124,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_raso_gopro5_3/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.464,0.028,0,0,0,0,0,0.2,0,0,0,0.004,0.004,0,0,0,0,0,0,0.004,0,0,0.004,0,0,0,0,0.028,0,0,0.04,0,0,0.048,0,0,0,0,0,0,0,0,0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_raso_gopro6_1/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.76,0.016,0,0,0,0,0,0.104,0,0.008,0,0,0.004,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_raso_gopro6_2/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.292,0.096,0,0,0,0,0,0.12,0,0.012,0,0.112,0.012,0,0,0,0.008,0,0,0,0,0.012,0,0,0,0,0,0.064,0,0,0.08,0,0,0.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_raso_gopro6_3/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.352,0.04,0,0,0,0,0,0.044,0,0.008,0,0,0.012,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0.156,0,0,0.016,0,0,0.284,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0.024,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0
Ilha_Rasa/Rasa_davi_22fev2014_raso_Lu_1/,espirito_santo,ilhas_rasas,rocky,-40.366164,-20.676614,1-7m,0.448,0.064,0,0,0,0,0,0.052,0,0,0,0.208,0.012,0,0,0,0,0,0,0.004,0,0.004,0.008,0,0,0,0,0.012,0,0,0.068,0,0,0.032,0,0,0,0,0,0,0.008,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.016,0,0.024,0.028,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro3_1/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.544,0,0,0,0,0,0,0.06,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.056,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0.024,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0.152,0,0.016,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro3_2/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.42,0,0,0,0,0,0,0,0,0,0,0.108,0.036,0,0,0,0,0.004,0,0,0,0,0.008,0,0,0,0,0,0,0.008,0.108,0,0,0,0.024,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0.004,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.216,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro3_3/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.416,0,0,0,0,0,0,0,0,0,0,0.008,0.036,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0.128,0,0,0,0.016,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.004,0.016,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro4_1/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.604,0,0,0,0,0,0,0.004,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0,0,0,0.044,0,0,0,0,0,0.004,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro4_2/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.464,0.02,0,0,0,0,0,0,0,0.028,0,0.06,0.012,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0.004,0.012,0,0,0,0.008,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256,0,0.052,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro4_3/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.596,0,0,0,0,0,0,0,0,0.004,0,0,0.008,0,0,0,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0.008,0.092,0,0,0,0.016,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro5_1/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.636,0,0,0,0,0,0,0,0,0.012,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0,0.052,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro5_2/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.528,0,0,0,0,0,0,0,0,0,0,0.08,0.004,0,0,0,0,0,0,0.008,0,0,0.016,0,0,0,0,0,0,0.012,0.088,0,0,0,0.072,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.124,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_fundo_gopro5_3/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.472,0,0,0.008,0,0,0,0,0,0,0,0,0.016,0,0,0.02,0.012,0,0,0.012,0,0,0.008,0,0,0,0,0,0,0.02,0.144,0,0,0,0.052,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0.192,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_raso_gopro3_4/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,1-7m,0.36,0,0,0,0,0,0,0,0,0,0.004,0.244,0.004,0,0,0,0,0.212,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_raso_gopro3_5/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,1-7m,0.348,0,0,0,0,0,0,0,0,0,0,0.144,0.052,0,0,0,0,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_raso_gopro3_6/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,1-7m,0.456,0.052,0,0,0,0,0,0.12,0,0,0,0.22,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_raso_gopro4_4/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,1-7m,0.272,0,0,0,0,0,0,0,0,0.004,0,0.292,0.008,0,0,0,0,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_raso_gopro4_5/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,1-7m,0.268,0,0,0,0,0,0,0,0,0.004,0,0.312,0.004,0,0,0,0,0.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_raso_gopro5_4/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,1-7m,0.352,0,0,0,0,0,0,0,0,0,0,0.256,0.028,0,0,0,0,0.128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064,0,0,0,0,0,0.08,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_raso_gopro5_5/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,1-7m,0.432,0,0,0,0,0,0,0,0,0.008,0,0.188,0.008,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_anaide_23fev2014_raso_gopro5_6/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,1-7m,0.424,0.008,0,0,0,0,0,0.016,0,0,0,0.396,0,0,0,0.004,0,0.012,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_davi_23fev2014_fundo_gopro2_1/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.68,0,0,0,0,0,0,0,0,0.004,0,0.036,0.008,0,0,0,0.008,0,0,0.004,0,0,0,0,0,0,0,0,0,0.02,0.016,0,0,0,0.012,0,0,0,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_davi_23fev2014_fundo_gopro2_2/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.592,0.004,0,0,0,0,0,0.128,0,0.008,0,0,0,0,0,0,0,0,0,0.012,0,0,0.004,0,0,0,0,0,0,0,0.088,0,0,0,0.012,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_davi_23fev2014_fundo_gopro2_3/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.784,0,0,0,0,0,0,0.008,0,0.108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_davi_23fev2014_fundo_gopro6_1/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.552,0.004,0,0,0,0,0,0.004,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0.008,0,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328,0,0,0,0,0,0,0,0,0,0,0,0
Tres_Ilhas/Tresilhas_davi_23fev2014_fundo_gopro6_2/,espirito_santo,tres_ilhas,rocky,-40.378777,-20.612348,8-15m,0.748,0.008,0,0,0,0,0,0.168,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.012,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0
